,station,date,pm25,latitude,longitude,pm25_xgb,pm25_rf,pm25_lgbm
9003,Wisma Barito Pacific,2025-08-26,49.29565217391304,-6.19698,106.79841,41.117413,40.97060930889327,40.57591028346733
9004,Wisma Barito Pacific,2025-08-26,49.29565217391304,-6.19698,106.79841,40.97941,40.949490474535146,40.57317417180375
9005,Wisma Barito Pacific,2025-08-26,49.29565217391304,-6.19698,106.79841,40.97941,40.949490474535146,40.57317417180375
9006,Wisma Matahari Power,2025-08-26,54.541666666666664,-6.2087,106.7839,48.498173,47.6290293375651,48.96661114971376
9007,Wisma Matahari Power,2025-08-26,54.541666666666664,-6.2087,106.7839,48.53401,47.82429956860012,49.221050342444215
9008,bekasi,2025-08-26,39.29125,-6.23745,106.993,40.480537,39.800749762058445,39.24581162097319
9009,bekasi,2025-08-26,39.29125,-6.23745,106.993,40.480537,39.800749762058445,39.24581162097319
9010,bekasi,2025-08-26,39.29125,-6.23745,106.993,40.493553,39.71734371102239,39.28946006407261
9011,bekasi,2025-08-26,39.29125,-6.23745,106.993,40.493553,39.71734371102239,39.28946006407261
9012,dki1,2025-08-26,50.222500000000004,-6.19479,106.823,52.57586,50.401811243498265,51.75161387423186
9013,dki1,2025-08-26,50.222500000000004,-6.19479,106.823,52.57586,50.401811243498265,51.75161387423186
9014,dki1,2025-08-26,50.222500000000004,-6.19479,106.823,52.629883,50.32407272457971,51.62612764269619
9015,dki1,2025-08-26,50.222500000000004,-6.19479,106.823,52.629883,50.32407272457971,51.62612764269619
9016,dki2,2025-08-26,54.58875,-6.1588,106.904,52.566647,54.44428312933599,53.12085532697665
9017,dki2,2025-08-26,54.58875,-6.1588,106.904,52.566647,54.44428312933599,53.12085532697665
9018,dki2,2025-08-26,54.58875,-6.1588,106.904,52.539734,54.429128957109015,53.33331343467253
9019,dki2,2025-08-26,54.58875,-6.1588,106.904,52.539734,54.429128957109015,53.33331343467253
9020,dki3,2025-08-26,41.695,-6.35778,106.803,41.247475,40.93488148163648,42.15153659887692
9021,dki3,2025-08-26,41.695,-6.35778,106.803,41.247475,40.93488148163648,42.15153659887692
9022,dki3,2025-08-26,41.695,-6.35778,106.803,41.411842,40.93121879141909,41.95639582943414
9023,dki3,2025-08-26,41.695,-6.35778,106.803,41.411842,40.93121879141909,41.95639582943414
9024,dki4,2025-08-26,32.7575,-6.29036,106.905,43.840096,47.391381113264295,46.47774969370955
9025,dki4,2025-08-26,32.7575,-6.29036,106.905,43.850334,47.346167413923474,46.410722774078366
9026,dki5,2025-08-26,57.65875,-6.20741,106.75,54.21931,46.19636677636041,51.04667292382401
9027,dki5,2025-08-26,57.65875,-6.20741,106.75,54.219112,46.46056575775147,50.51964621842104
9028,kabupaten_bekasi,2025-08-26,39.686521739130434,-6.3638,107.172,40.37728,39.34537598808317,41.32387580710844
9029,kabupaten_bekasi,2025-08-26,39.686521739130434,-6.3638,107.172,40.37728,39.34537598808317,41.32387580710844
9030,kabupaten_bekasi,2025-08-26,39.686521739130434,-6.3638,107.172,40.37728,39.33228945719456,40.76021958551688
9031,kabupaten_bekasi,2025-08-26,39.686521739130434,-6.3638,107.172,40.37728,39.33228945719456,40.76021958551688
9032,kabupaten_bogor,2025-08-26,28.256249999999998,-6.48137,106.829,30.289717,31.66528446689127,29.7029171463474
9033,kabupaten_bogor,2025-08-26,28.256249999999998,-6.48137,106.829,30.289717,31.66528446689127,29.7029171463474
9034,kabupaten_bogor,2025-08-26,28.256249999999998,-6.48137,106.829,30.271645,31.550701814517808,29.595889797938
9035,kabupaten_bogor,2025-08-26,28.256249999999998,-6.48137,106.829,30.271645,31.550701814517808,29.595889797938
9036,tangerang,2025-08-26,42.86347826086956,-6.19749,106.57,42.799088,40.92474935743544,43.32200061361531
9037,tangerang,2025-08-26,42.86347826086956,-6.19749,106.57,42.749886,40.99096414142185,43.67481005732189
9038,AHP Capital Place,2025-08-27,38.85,-6.232,106.8205,41.649292,39.25181609273541,39.50343908729154
9039,AHP Capital Place,2025-08-27,38.85,-6.232,106.8205,41.649292,39.25181609273541,39.50343908729154
9040,AHP Capital Place,2025-08-27,38.85,-6.232,106.8205,41.709793,38.85114580248155,39.35326365865843
9041,AHP Capital Place,2025-08-27,38.85,-6.232,106.8205,41.709793,38.85114580248155,39.35326365865843
9042,ANTARA ETP - Bundaran HI,2025-08-27,38.77272727272727,-6.1955,106.8243,48.841526,48.21186450491485,49.29413338749494
9043,ANTARA ETP - Bundaran HI,2025-08-27,38.77272727272727,-6.1955,106.8243,48.841526,48.21186450491485,49.29413338749494
9044,ANTARA ETP - Bundaran HI,2025-08-27,38.77272727272727,-6.1955,106.8243,48.89555,47.95111794808229,49.35067627934275
9045,ANTARA ETP - Bundaran HI,2025-08-27,38.77272727272727,-6.1955,106.8243,48.89555,47.95111794808229,49.35067627934275
9046,Agung Sedayu Group - WTP Ebony (BGM),2025-08-27,32.5,-6.1039,106.7459,40.73254,39.73119680616591,41.28913480157309
9047,Agung Sedayu Group - WTP Ebony (BGM),2025-08-27,32.5,-6.1039,106.7459,41.42591,39.61856262418959,41.70249493157484
9048,Antara ETP - Antara Heritage Center,2025-08-27,34.875,-6.1656,106.8341,36.698483,37.45090051101936,35.980465350295844
9049,Antara ETP - Antara Heritage Center,2025-08-27,34.875,-6.1656,106.8341,36.698483,37.45090051101936,35.980465350295844
9050,Antara ETP - Antara Heritage Center,2025-08-27,34.875,-6.1656,106.8341,36.683025,37.37807224889407,35.94059146895294
9051,Antara ETP - Antara Heritage Center,2025-08-27,34.875,-6.1656,106.8341,36.683025,37.37807224889407,35.94059146895294
9052,Ascott Kuningan - myhome,2025-08-27,47.40909090909091,-6.2251,106.824,45.021847,44.03016014107333,45.331997571442905
9053,Ascott Kuningan - myhome,2025-08-27,47.40909090909091,-6.2251,106.824,45.021847,44.03016014107333,45.331997571442905
9054,Ascott Kuningan - myhome,2025-08-27,47.40909090909091,-6.2251,106.824,45.029213,43.4910100308088,45.06612166585381
9055,Ascott Kuningan - myhome,2025-08-27,47.40909090909091,-6.2251,106.824,45.029213,43.4910100308088,45.06612166585381
9056,Cilandak Barat,2025-08-27,45.8421052631579,-6.2997,106.8006,46.53166,46.59078864729701,47.262233222247815
9057,Cilandak Barat,2025-08-27,45.8421052631579,-6.2997,106.8006,46.53166,46.59078864729701,47.262233222247815
9058,Cilandak Barat,2025-08-27,45.8421052631579,-6.2997,106.8006,46.72551,46.59658667786304,47.53900161901083
9059,Cilandak Barat,2025-08-27,45.8421052631579,-6.2997,106.8006,46.72551,46.59658667786304,47.53900161901083
9060,Cipete Selatan Asem II,2025-08-27,35.7,-6.2736,106.8042,42.302353,38.34535006248583,38.20758800133753
9061,Cipete Selatan Asem II,2025-08-27,35.7,-6.2736,106.8042,42.302353,38.34535006248583,38.20758800133753
9062,Cipete Selatan Asem II,2025-08-27,35.7,-6.2736,106.8042,42.419434,38.396640824071305,38.54069855825448
9063,Cipete Selatan Asem II,2025-08-27,35.7,-6.2736,106.8042,42.419434,38.396640824071305,38.54069855825448
9064,DKJ01 Bundaran HI,2025-08-27,50.964615384615385,-6.19475,106.8231,48.841526,48.21186450491485,49.29413338749494
9065,DKJ01 Bundaran HI,2025-08-27,50.964615384615385,-6.19475,106.8231,48.841526,48.21186450491485,49.29413338749494
9066,DKJ01 Bundaran HI,2025-08-27,50.964615384615385,-6.19475,106.8231,48.89555,47.95111794808229,49.35067627934275
9067,DKJ01 Bundaran HI,2025-08-27,50.964615384615385,-6.19475,106.8231,48.89555,47.95111794808229,49.35067627934275
9068,DKJ02 Kelapa Gading,2025-08-27,52.24071428571428,-6.15394,106.90805,46.40866,50.92611209294028,49.87664082417656
9069,DKJ02 Kelapa Gading,2025-08-27,52.24071428571428,-6.15394,106.90805,46.40866,50.92611209294028,49.87664082417656
9070,DKJ02 Kelapa Gading,2025-08-27,52.24071428571428,-6.15394,106.90805,46.38175,50.93945864295472,49.9282155665613
9071,DKJ02 Kelapa Gading,2025-08-27,52.24071428571428,-6.15394,106.90805,46.38175,50.93945864295472,49.9282155665613
9072,DKJ03 Jagakarsa,2025-08-27,62.68928571428571,-6.33623,106.81857,54.42049,53.25804409819119,59.09033381758642
9073,DKJ03 Jagakarsa,2025-08-27,62.68928571428571,-6.33623,106.81857,54.42049,53.25804409819119,59.09033381758642
9074,DKJ03 Jagakarsa,2025-08-27,62.68928571428571,-6.33623,106.81857,54.42049,53.29944838741981,58.86075673378451
9075,DKJ03 Jagakarsa,2025-08-27,62.68928571428571,-6.33623,106.81857,54.42049,53.29944838741981,58.86075673378451
9076,DKJ04 Lubang Buaya,2025-08-27,46.464999999999996,-6.29031,106.9086,46.35589,45.40877551576583,44.31728775299175
9077,DKJ04 Lubang Buaya,2025-08-27,46.464999999999996,-6.29031,106.9086,46.35589,45.40877551576583,44.31728775299175
9078,DKJ04 Lubang Buaya,2025-08-27,46.464999999999996,-6.29031,106.9086,46.40816,45.36998802238231,44.2679158404532
9079,DKJ04 Lubang Buaya,2025-08-27,46.464999999999996,-6.29031,106.9086,46.40816,45.36998802238231,44.2679158404532
9080,DKJ05 Kebun Jeruk,2025-08-27,65.84,-6.19201,106.77079,53.111584,53.08557579476219,58.69656053324614
9081,DKJ05 Kebun Jeruk,2025-08-27,65.84,-6.19201,106.77079,53.111584,53.08557579476219,58.69656053324614
9082,DKJ05 Kebun Jeruk,2025-08-27,65.84,-6.19201,106.77079,53.25674,53.06804415763366,58.91092872437068
9083,DKJ05 Kebun Jeruk,2025-08-27,65.84,-6.19201,106.77079,53.25674,53.06804415763366,58.91092872437068
9084,DKJ31 Rusun Marunda,2025-08-27,43.690416666666664,-6.09661,106.96295,45.078827,44.04571626560747,45.76921553189285
9085,DKJ31 Rusun Marunda,2025-08-27,43.690416666666664,-6.09661,106.96295,45.078827,44.04571626560747,45.76921553189285
9086,DKJ31 Rusun Marunda,2025-08-27,43.690416666666664,-6.09661,106.96295,45.078827,44.01549240500483,45.6943823374274
9087,DKJ31 Rusun Marunda,2025-08-27,43.690416666666664,-6.09661,106.96295,45.078827,44.01549240500483,45.6943823374274
9088,"Duitku PG, Kebon Jeruk",2025-08-27,35.285714285714285,-6.1916,106.7588,38.760033,39.22026929450637,36.20458107739514
9089,"Duitku PG, Kebon Jeruk",2025-08-27,35.285714285714285,-6.1916,106.7588,38.760033,39.22026929450637,36.20458107739514
9090,"Duitku PG, Kebon Jeruk",2025-08-27,35.285714285714285,-6.1916,106.7588,38.94306,39.0774488308239,36.200569190242405
9091,"Duitku PG, Kebon Jeruk",2025-08-27,35.285714285714285,-6.1916,106.7588,38.94306,39.0774488308239,36.200569190242405
9092,ERASMUS HUIS DUTCH CULTURAL CENTER,2025-08-27,32.628571428571426,-6.2356,106.8278,39.12726,39.34631414398756,40.22013486949078
9093,ERASMUS HUIS DUTCH CULTURAL CENTER,2025-08-27,32.628571428571426,-6.2356,106.8278,39.12726,39.34631414398756,40.22013486949078
9094,ERASMUS HUIS DUTCH CULTURAL CENTER,2025-08-27,32.628571428571426,-6.2356,106.8278,38.792385,38.66350914398635,39.41964363124791
9095,ERASMUS HUIS DUTCH CULTURAL CENTER,2025-08-27,32.628571428571426,-6.2356,106.8278,38.792385,38.66350914398635,39.41964363124791
9096,Gading Harmony,2025-08-27,41.416666666666664,-6.1656,106.8995,41.487606,40.58738750457763,41.40553965412324
9097,Gading Harmony,2025-08-27,41.416666666666664,-6.1656,106.8995,41.402275,40.58760575824313,41.33505150550736
9098,Graha LMU,2025-08-27,46.3125,-6.1839,106.9227,49.728508,47.8688340484433,47.13921715559363
9099,Graha LMU,2025-08-27,46.3125,-6.1839,106.9227,49.728508,47.8688340484433,47.13921715559363
9100,Graha LMU,2025-08-27,46.3125,-6.1839,106.9227,49.474064,47.8688340484433,46.71622145756773
9101,Graha LMU,2025-08-27,46.3125,-6.1839,106.9227,49.474064,47.8688340484433,46.71622145756773
9102,Gran Melia Jakarta,2025-08-27,43.0,-6.2348,106.83,39.12726,39.34631414398756,40.22013486949078
9103,Gran Melia Jakarta,2025-08-27,43.0,-6.2348,106.83,39.12726,39.34631414398756,40.22013486949078
9104,Gran Melia Jakarta,2025-08-27,43.0,-6.2348,106.83,38.792385,38.66350914398635,39.41964363124791
9105,Gran Melia Jakarta,2025-08-27,43.0,-6.2348,106.83,38.792385,38.66350914398635,39.41964363124791
9106,INDODAX,2025-08-27,37.175000000000004,-6.21225,106.82138,40.84904,40.55558327328728,40.75115502373273
9107,INDODAX,2025-08-27,37.175000000000004,-6.21225,106.82138,40.84904,40.55558327328728,40.75115502373273
9108,INDODAX,2025-08-27,37.175000000000004,-6.21225,106.82138,40.87042,40.4252448619917,40.43960232133773
9109,INDODAX,2025-08-27,37.175000000000004,-6.21225,106.82138,40.87042,40.4252448619917,40.43960232133773
9110,Jakarta-Selatan-CasaGrande,2025-08-27,40.22727272727273,-6.222,106.842,39.87183,40.67005884189283,40.891726374585176
9111,Jakarta-Selatan-CasaGrande,2025-08-27,40.22727272727273,-6.222,106.842,39.87183,40.67005884189283,40.891726374585176
9112,Jakarta-Selatan-CasaGrande,2025-08-27,40.22727272727273,-6.222,106.842,40.037277,40.59036156427588,40.73780143890688
9113,Jakarta-Selatan-CasaGrande,2025-08-27,40.22727272727273,-6.222,106.842,40.037277,40.59036156427588,40.73780143890688
9114,Jalan Pasir Putih II,2025-08-27,53.888888888888886,-6.12547,106.84675,48.472095,48.791436896334936,49.28713606371286
9115,Jalan Pasir Putih II,2025-08-27,53.888888888888886,-6.12547,106.84675,48.472095,48.791436896334936,49.28713606371286
9116,Jalan Pasir Putih II,2025-08-27,53.888888888888886,-6.12547,106.84675,48.472095,48.83185371042128,49.26846019631776
9117,Jalan Pasir Putih II,2025-08-27,53.888888888888886,-6.12547,106.84675,48.472095,48.83185371042128,49.26846019631776
9118,Jeruk Purut,2025-08-27,42.25,-6.2842,106.8118,45.190983,43.47936373723485,43.3612013178446
9119,Jeruk Purut,2025-08-27,42.25,-6.2842,106.8118,45.190983,43.47936373723485,43.3612013178446
9120,Jeruk Purut,2025-08-27,42.25,-6.2842,106.8118,45.166286,43.44984177282901,43.49318232021417
9121,Jeruk Purut,2025-08-27,42.25,-6.2842,106.8118,45.166286,43.44984177282901,43.49318232021417
9122,Jimbaran 2,2025-08-27,40.25,-6.1201,106.8571,41.41736,43.89670962757652,43.583908254497736
9123,Jimbaran 2,2025-08-27,40.25,-6.1201,106.8571,41.41736,43.89670962757652,43.583908254497736
9124,Jimbaran 2,2025-08-27,40.25,-6.1201,106.8571,41.42278,43.9282383012382,43.35826009947308
9125,Jimbaran 2,2025-08-27,40.25,-6.1201,106.8571,41.42278,43.9282383012382,43.35826009947308
9126,KRN,2025-08-27,40.391304347826086,-6.1439,106.899,41.93047,41.74631721166697,41.651631132811
9127,KRN,2025-08-27,40.391304347826086,-6.1439,106.899,41.93047,41.74631721166697,41.651631132811
9128,KRN,2025-08-27,40.391304347826086,-6.1439,106.899,42.095127,41.67299818804554,41.74664939300156
9129,KRN,2025-08-27,40.391304347826086,-6.1439,106.899,42.095127,41.67299818804554,41.74664939300156
9130,Kemang Dalam IX,2025-08-27,39.05,-6.2683,106.8192,40.56595,40.04201677677523,40.40337614271918
9131,Kemang Dalam IX,2025-08-27,39.05,-6.2683,106.8192,40.56595,40.04201677677523,40.40337614271918
9132,Kemang Dalam IX,2025-08-27,39.05,-6.2683,106.8192,40.673397,40.04127220005565,40.37572346299478
9133,Kemang Dalam IX,2025-08-27,39.05,-6.2683,106.8192,40.673397,40.04127220005565,40.37572346299478
9134,Kemang Timur V,2025-08-27,39.23809523809524,-6.263,106.8259,40.56595,40.04201677677523,40.40337614271918
9135,Kemang Timur V,2025-08-27,39.23809523809524,-6.263,106.8259,40.56595,40.04201677677523,40.40337614271918
9136,Kemang Timur V,2025-08-27,39.23809523809524,-6.263,106.8259,40.673397,40.04127220005565,40.37572346299478
9137,Kemang Timur V,2025-08-27,39.23809523809524,-6.263,106.8259,40.673397,40.04127220005565,40.37572346299478
9138,Kemang V,2025-08-27,42.05,-6.2631,106.8205,40.56595,40.04201677677523,40.40337614271918
9139,Kemang V,2025-08-27,42.05,-6.2631,106.8205,40.56595,40.04201677677523,40.40337614271918
9140,Kemang V,2025-08-27,42.05,-6.2631,106.8205,40.673397,40.04127220005565,40.37572346299478
9141,Kemang V,2025-08-27,42.05,-6.2631,106.8205,40.673397,40.04127220005565,40.37572346299478
9142,Layar Permai PIK,2025-08-27,37.61904761904762,-6.1077,106.753,42.301178,38.22989833196005,42.89891033502944
9143,Layar Permai PIK,2025-08-27,37.61904761904762,-6.1077,106.753,42.28203,38.226649956173375,42.85030726732947
9144,"Pulo Mas, Kayu Putih",2025-08-27,37.285714285714285,-6.1834,106.88745,43.65664,43.7412280506558,44.531619275529465
9145,"Pulo Mas, Kayu Putih",2025-08-27,37.285714285714285,-6.1834,106.88745,43.57131,43.78313713073731,44.455568772928125
9146,"Pulo Mas, Kayu Putih 2",2025-08-27,37.47826086956522,-6.1841,106.8873,43.65664,43.7412280506558,44.531619275529465
9147,"Pulo Mas, Kayu Putih 2",2025-08-27,37.47826086956522,-6.1841,106.8873,43.57131,43.78313713073731,44.455568772928125
9148,Puretrex Indonesia - Tegal Alur / Kalideres,2025-08-27,44.083333333333336,-6.1175,106.7274,41.69391,40.267849377526176,42.60360033152396
9149,Puretrex Indonesia - Tegal Alur / Kalideres,2025-08-27,44.083333333333336,-6.1175,106.7274,41.688446,40.27303355322944,42.51772119332737
9150,Puri Indah,2025-08-27,39.526315789473685,-6.1869,106.7369,41.40554,42.68166619772872,41.27619367336727
9151,Puri Indah,2025-08-27,39.526315789473685,-6.1869,106.7369,41.40554,42.68166619772872,41.27619367336727
9152,Puri Indah,2025-08-27,39.526315789473685,-6.1869,106.7369,41.556263,42.76568228042378,41.349324586333616
9153,Puri Indah,2025-08-27,39.526315789473685,-6.1869,106.7369,41.556263,42.76568228042378,41.349324586333616
9154,Rembang Bukit,2025-08-27,37.0,-6.2805,106.7789,41.193787,40.6042858851389,38.58791354138622
9155,Rembang Bukit,2025-08-27,37.0,-6.2805,106.7789,41.193787,40.6042858851389,38.58791354138622
9156,Rembang Bukit,2025-08-27,37.0,-6.2805,106.7789,41.13435,40.49754324198893,38.64480871169639
9157,Rembang Bukit,2025-08-27,37.0,-6.2805,106.7789,41.13435,40.49754324198893,38.64480871169639
9158,RespoKare Mask - Wisma 76,2025-08-27,27.85217391304348,-6.19088,106.79804,31.718287,32.187327804677054,29.47322901090991
9159,RespoKare Mask - Wisma 76,2025-08-27,27.85217391304348,-6.19088,106.79804,31.718287,32.187327804677054,29.47322901090991
9160,RespoKare Mask - Wisma 76,2025-08-27,27.85217391304348,-6.19088,106.79804,31.580284,32.17803120817372,29.47322901090991
9161,RespoKare Mask - Wisma 76,2025-08-27,27.85217391304348,-6.19088,106.79804,31.580284,32.17803120817372,29.47322901090991
9162,Semanggi,2025-08-27,39.25,-6.2171,106.8115,39.583603,39.3186966973224,38.07146935745622
9163,Semanggi,2025-08-27,39.25,-6.2171,106.8115,39.583603,39.3186966973224,38.07146935745622
9164,Semanggi,2025-08-27,39.25,-6.2171,106.8115,39.62479,38.9514672888949,37.89088146732299
9165,Semanggi,2025-08-27,39.25,-6.2171,106.8115,39.62479,38.9514672888949,37.89088146732299
9166,Simprug THL Area,2025-08-27,36.333333333333336,-6.2279,106.7936,37.61006,37.22965347796137,37.25735158263693
9167,Simprug THL Area,2025-08-27,36.333333333333336,-6.2279,106.7936,37.61006,37.22965347796137,37.25735158263693
9168,Simprug THL Area,2025-08-27,36.333333333333336,-6.2279,106.7936,37.58315,37.23595254796152,37.390889304485626
9169,Simprug THL Area,2025-08-27,36.333333333333336,-6.2279,106.7936,37.58315,37.23595254796152,37.390889304485626
9170,TANGKAS SPORTS CENTRE,2025-08-27,31.352941176470587,-6.1689,106.7772,37.720284,33.82384923295404,34.306479066852205
9171,TANGKAS SPORTS CENTRE,2025-08-27,31.352941176470587,-6.1689,106.7772,37.720284,33.82384923295404,34.306479066852205
9172,TANGKAS SPORTS CENTRE,2025-08-27,31.352941176470587,-6.1689,106.7772,37.790966,33.645001393251555,34.13580998835848
9173,TANGKAS SPORTS CENTRE,2025-08-27,31.352941176470587,-6.1689,106.7772,37.790966,33.645001393251555,34.13580998835848
9174,Taman Patra,2025-08-27,35.1,-6.2362,106.8326,39.12726,39.34631414398756,40.22013486949078
9175,Taman Patra,2025-08-27,35.1,-6.2362,106.8326,39.12726,39.34631414398756,40.22013486949078
9176,Taman Patra,2025-08-27,35.1,-6.2362,106.8326,38.792385,38.66350914398635,39.41964363124791
9177,Taman Patra,2025-08-27,35.1,-6.2362,106.8326,38.792385,38.66350914398635,39.41964363124791
9178,Taman Resort Mediterania,2025-08-27,30.583333333333332,-6.12,106.767,33.60569,33.1532170832873,30.966455816933987
9179,Taman Resort Mediterania,2025-08-27,30.583333333333332,-6.12,106.767,33.60569,33.1532170832873,30.966455816933987
9180,Taman Resort Mediterania,2025-08-27,30.583333333333332,-6.12,106.767,33.570053,33.28041795181676,30.971741016650963
9181,Taman Resort Mediterania,2025-08-27,30.583333333333332,-6.12,106.767,33.570053,33.28041795181676,30.971741016650963
9182,Tatalogam Tower,2025-08-27,35.45,-6.1891,106.7712,39.173042,35.77163754531147,36.95034841423761
9183,Tatalogam Tower,2025-08-27,35.45,-6.1891,106.7712,39.173042,35.77163754531147,36.95034841423761
9184,Tatalogam Tower,2025-08-27,35.45,-6.1891,106.7712,39.24233,35.80674037743707,37.16471660536215
9185,Tatalogam Tower,2025-08-27,35.45,-6.1891,106.7712,39.24233,35.80674037743707,37.16471660536215
9186,The RBS - AirVisual Outdoor,2025-08-27,35.68421052631579,-6.2291,106.8024,37.066788,37.89009107972413,36.95697465610069
9187,The RBS - AirVisual Outdoor,2025-08-27,35.68421052631579,-6.2291,106.8024,37.066788,37.89009107972413,36.95697465610069
9188,The RBS - AirVisual Outdoor,2025-08-27,35.68421052631579,-6.2291,106.8024,37.0185,37.769405240041685,36.77419779953959
9189,The RBS - AirVisual Outdoor,2025-08-27,35.68421052631579,-6.2291,106.8024,37.0185,37.769405240041685,36.77419779953959
9190,US Embassy 2,2025-08-27,45.18793392829173,-6.2367,106.79324,43.049225,44.427768404108775,43.785871297871566
9191,US Embassy 2,2025-08-27,45.18793392829173,-6.2367,106.79324,43.049225,44.427768404108775,43.785871297871566
9192,US Embassy 2,2025-08-27,45.18793392829173,-6.2367,106.79324,43.08365,44.32670641123722,43.90978751144725
9193,US Embassy 2,2025-08-27,45.18793392829173,-6.2367,106.79324,43.08365,44.32670641123722,43.90978751144725
9194,US Embassy in South Jakarta,2025-08-27,45.762499999999996,-6.2367,106.79324,43.049225,44.427768404108775,43.785871297871566
9195,US Embassy in South Jakarta,2025-08-27,45.762499999999996,-6.2367,106.79324,43.049225,44.427768404108775,43.785871297871566
9196,US Embassy in South Jakarta,2025-08-27,45.762499999999996,-6.2367,106.79324,43.08365,44.32670641123722,43.90978751144725
9197,US Embassy in South Jakarta,2025-08-27,45.762499999999996,-6.2367,106.79324,43.08365,44.32670641123722,43.90978751144725
9198,"Widya Chandra, JK",2025-08-27,38.438095238095244,-6.2302,106.8147,39.564068,38.81804066245957,39.53062277588007
9199,"Widya Chandra, JK",2025-08-27,38.438095238095244,-6.2302,106.8147,39.564068,38.81804066245957,39.53062277588007
9200,"Widya Chandra, JK",2025-08-27,38.438095238095244,-6.2302,106.8147,39.51578,38.41058272157316,39.39936709493968
9201,"Widya Chandra, JK",2025-08-27,38.438095238095244,-6.2302,106.8147,39.51578,38.41058272157316,39.39936709493968
9202,Wisma Barito Pacific,2025-08-27,36.114999999999995,-6.19698,106.79841,31.718287,32.187327804677054,29.47322901090991
9203,Wisma Barito Pacific,2025-08-27,36.114999999999995,-6.19698,106.79841,31.718287,32.187327804677054,29.47322901090991
9204,Wisma Barito Pacific,2025-08-27,36.114999999999995,-6.19698,106.79841,31.580284,32.17803120817372,29.47322901090991
9205,Wisma Barito Pacific,2025-08-27,36.114999999999995,-6.19698,106.79841,31.580284,32.17803120817372,29.47322901090991
9206,Wisma Matahari Power,2025-08-27,35.1578947368421,-6.2087,106.7839,39.711834,36.93755716836372,37.038184483824026
9207,Wisma Matahari Power,2025-08-27,35.1578947368421,-6.2087,106.7839,39.711834,36.93755716836372,37.038184483824026
9208,Wisma Matahari Power,2025-08-27,35.1578947368421,-6.2087,106.7839,39.719784,36.92817663006144,36.90159959040957
9209,Wisma Matahari Power,2025-08-27,35.1578947368421,-6.2087,106.7839,39.719784,36.92817663006144,36.90159959040957
9210,bekasi,2025-08-27,36.549166666666665,-6.23745,106.993,36.902718,37.526585035324096,37.79019569179105
9211,bekasi,2025-08-27,36.549166666666665,-6.23745,106.993,36.9284,37.30508813858033,37.345598956698126
9212,dki1,2025-08-27,50.964615384615385,-6.19479,106.823,48.841526,48.21186450491485,49.29413338749494
9213,dki1,2025-08-27,50.964615384615385,-6.19479,106.823,48.841526,48.21186450491485,49.29413338749494
9214,dki1,2025-08-27,50.964615384615385,-6.19479,106.823,48.89555,47.95111794808229,49.35067627934275
9215,dki1,2025-08-27,50.964615384615385,-6.19479,106.823,48.89555,47.95111794808229,49.35067627934275
9216,dki2,2025-08-27,52.24071428571428,-6.1588,106.904,46.40866,50.92611209294028,49.87664082417656
9217,dki2,2025-08-27,52.24071428571428,-6.1588,106.904,46.40866,50.92611209294028,49.87664082417656
9218,dki2,2025-08-27,52.24071428571428,-6.1588,106.904,46.38175,50.93945864295472,49.9282155665613
9219,dki2,2025-08-27,52.24071428571428,-6.1588,106.904,46.38175,50.93945864295472,49.9282155665613
9220,dki3,2025-08-27,62.68928571428571,-6.35778,106.803,46.318066,51.094469083158366,50.0121815656956
9221,dki3,2025-08-27,62.68928571428571,-6.35778,106.803,46.318066,51.094469083158366,50.0121815656956
9222,dki3,2025-08-27,62.68928571428571,-6.35778,106.803,46.129276,51.10176814531625,49.08901234844735
9223,dki3,2025-08-27,62.68928571428571,-6.35778,106.803,46.129276,51.10176814531625,49.08901234844735
9224,dki4,2025-08-27,46.464999999999996,-6.29036,106.905,42.441208,44.417555976063866,44.21360706528001
9225,dki4,2025-08-27,46.464999999999996,-6.29036,106.905,42.441208,44.417555976063866,44.21360706528001
9226,dki4,2025-08-27,46.464999999999996,-6.29036,106.905,42.489574,44.36749410478993,44.21360706528001
9227,dki4,2025-08-27,46.464999999999996,-6.29036,106.905,42.489574,44.36749410478993,44.21360706528001
9228,dki5,2025-08-27,65.84,-6.20741,106.75,59.984955,55.0420661654761,62.496657117391095
9229,dki5,2025-08-27,65.84,-6.20741,106.75,59.984955,55.0420661654761,62.496657117391095
9230,dki5,2025-08-27,65.84,-6.20741,106.75,60.173653,55.0420661654761,62.36984247761797
9231,dki5,2025-08-27,65.84,-6.20741,106.75,60.173653,55.0420661654761,62.36984247761797
9232,kabupaten_bekasi,2025-08-27,39.52833333333333,-6.3638,107.172,39.980648,40.54946678196482,40.35915279998301
9233,kabupaten_bekasi,2025-08-27,39.52833333333333,-6.3638,107.172,39.980648,40.54946678196482,40.35915279998301
9234,kabupaten_bekasi,2025-08-27,39.52833333333333,-6.3638,107.172,39.980648,40.54946678196482,40.38523378652324
9235,kabupaten_bekasi,2025-08-27,39.52833333333333,-6.3638,107.172,39.980648,40.54946678196482,40.38523378652324
9236,kabupaten_bogor,2025-08-27,48.123333333333335,-6.48137,106.829,38.297268,40.2771520084805,38.86426687133805
9237,kabupaten_bogor,2025-08-27,48.123333333333335,-6.48137,106.829,38.241608,40.27810614903768,39.11438684134709
9238,tangerang,2025-08-27,56.0275,-6.19749,106.57,39.22379,44.30540650685628,40.29984657722089
